probe_id	n_genes	gene_ids	gene_names	cigars	transcript_ids	transcript_types
ENSG00000173334|TRIB1|9510633	1	[ENSG00000173334]	[TRIB1]	[=40]	[ENST00000311922.4]	[protein_coding]
ENSG00000196091|MYBPC1|0e4ee72	1	[ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091]	[MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000545503.6,ENST00000553190.5,ENST00000549145.5,ENST00000452455.6,ENST00000547509.5,ENST00000536007.5,ENST00000392934.7,ENST00000547405.5,ENST00000361466.7,ENST00000361685.6,ENST00000550270.1,ENST00000551300.5,ENST00000541119.5]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000196091|MYBPC1|fb26a02	1	[ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091]	[MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000545503.6,ENST00000553190.5,ENST00000549145.5,ENST00000452455.6,ENST00000547509.5,ENST00000536007.5,ENST00000392934.7,ENST00000547405.5,ENST00000361466.7,ENST00000361685.6,ENST00000550270.1,ENST00000551300.5,ENST00000541119.5]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000196091|MYBPC1|2201ffb	1	[ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091]	[MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000545503.6,ENST00000553190.5,ENST00000549145.5,ENST00000452455.6,ENST00000547509.5,ENST00000536007.5,ENST00000392934.7,ENST00000547405.5,ENST00000361466.7,ENST00000361685.6,ENST00000550270.1,ENST00000551300.5,ENST00000541119.5]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000196091|MYBPC1|4d3fc42	1	[ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091]	[MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000545503.6,ENST00000553190.5,ENST00000549145.5,ENST00000452455.6,ENST00000547509.5,ENST00000536007.5,ENST00000392934.7,ENST00000547405.5,ENST00000361466.7,ENST00000361685.6,ENST00000550270.1,ENST00000551300.5,ENST00000541119.5]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000196091|MYBPC1|c520c7b	1	[ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091]	[MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000545503.6,ENST00000553190.5,ENST00000549145.5,ENST00000452455.6,ENST00000547509.5,ENST00000536007.5,ENST00000392934.7,ENST00000547405.5,ENST00000361466.7,ENST00000361685.6,ENST00000550270.1,ENST00000551300.5,ENST00000541119.5]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000196091|MYBPC1|77406bb	1	[ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091]	[MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000545503.6,ENST00000553190.5,ENST00000549145.5,ENST00000549608.1,ENST00000452455.6,ENST00000547509.5,ENST00000536007.5,ENST00000392934.7,ENST00000547405.5,ENST00000361466.7,ENST00000361685.6,ENST00000550270.1,ENST00000551300.5,ENST00000541119.5]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000196091|MYBPC1|2dfe1ba	1	[ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091]	[MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000545503.6,ENST00000553190.5,ENST00000549145.5,ENST00000549608.1,ENST00000452455.6,ENST00000547509.5,ENST00000536007.5,ENST00000392934.7,ENST00000547405.5,ENST00000361466.7,ENST00000361685.6,ENST00000550270.1,ENST00000551300.5,ENST00000541119.5]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000196091|MYBPC1|4d0796e	1	[ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091]	[MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000545503.6,ENST00000553190.5,ENST00000549145.5,ENST00000452455.6,ENST00000547509.5,ENST00000536007.5,ENST00000392934.7,ENST00000547405.5,ENST00000361466.7,ENST00000361685.6,ENST00000550270.1,ENST00000551300.5,ENST00000541119.5]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000196091|MYBPC1|03c9e3e	1	[ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091]	[MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000545503.6,ENST00000553190.5,ENST00000549145.5,ENST00000549608.1,ENST00000452455.6,ENST00000547509.5,ENST00000536007.5,ENST00000392934.7,ENST00000547405.5,ENST00000361466.7,ENST00000361685.6,ENST00000550270.1,ENST00000551300.5,ENST00000541119.5]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000196091|MYBPC1|30e457a	1	[ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091]	[MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000545503.6,ENST00000553190.5,ENST00000549145.5,ENST00000452455.6,ENST00000547509.5,ENST00000536007.5,ENST00000392934.7,ENST00000547405.5,ENST00000361466.7,ENST00000361685.6,ENST00000550270.1,ENST00000551300.5,ENST00000541119.5]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000196091|MYBPC1|41d5ba3	1	[ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091]	[MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000545503.6,ENST00000553190.5,ENST00000549145.5,ENST00000452455.6,ENST00000547509.5,ENST00000536007.5,ENST00000392934.7,ENST00000547405.5,ENST00000361466.7,ENST00000361685.6,ENST00000550270.1,ENST00000551300.5,ENST00000541119.5]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000196091|MYBPC1|efc7ff9	1	[ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091]	[MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000545503.6,ENST00000553190.5,ENST00000549145.5,ENST00000549608.1,ENST00000452455.6,ENST00000547509.5,ENST00000536007.5,ENST00000392934.7,ENST00000547405.5,ENST00000361466.7,ENST00000361685.6,ENST00000550270.1,ENST00000551300.5,ENST00000541119.5]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000196091|MYBPC1|bf048fb	1	[ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091]	[MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000545503.6,ENST00000553190.5,ENST00000549145.5,ENST00000452455.6,ENST00000547509.5,ENST00000536007.5,ENST00000392934.7,ENST00000547405.5,ENST00000361466.7,ENST00000361685.6,ENST00000550270.1,ENST00000551300.5,ENST00000541119.5]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000196091|MYBPC1|fcfcbf1	1	[ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091]	[MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000545503.6,ENST00000553190.5,ENST00000549145.5,ENST00000549608.1,ENST00000452455.6,ENST00000547509.5,ENST00000536007.5,ENST00000392934.7,ENST00000547405.5,ENST00000361466.7,ENST00000361685.6,ENST00000550270.1,ENST00000551300.5,ENST00000541119.5]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000196091|MYBPC1|364096a	1	[ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091]	[MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000545503.6,ENST00000553190.5,ENST00000549145.5,ENST00000549608.1,ENST00000452455.6,ENST00000547509.5,ENST00000536007.5,ENST00000392934.7,ENST00000547405.5,ENST00000361466.7,ENST00000361685.6,ENST00000550270.1,ENST00000551300.5,ENST00000541119.5]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000196091|MYBPC1|8c1818c	1	[ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091]	[MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000545503.6,ENST00000553190.5,ENST00000549145.5,ENST00000452455.6,ENST00000547509.5,ENST00000536007.5,ENST00000392934.7,ENST00000547405.5,ENST00000361466.7,ENST00000361685.6,ENST00000550270.1,ENST00000551300.5,ENST00000541119.5]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000196091|MYBPC1|3281aa3	1	[ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091]	[MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000545503.6,ENST00000553190.5,ENST00000549145.5,ENST00000549608.1,ENST00000452455.6,ENST00000547509.5,ENST00000536007.5,ENST00000392934.7,ENST00000547405.5,ENST00000361466.7,ENST00000361685.6,ENST00000550270.1,ENST00000551300.5,ENST00000541119.5]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000196091|MYBPC1|fde4f05	1	[ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091]	[MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000545503.6,ENST00000553190.5,ENST00000549145.5,ENST00000452455.6,ENST00000547509.5,ENST00000536007.5,ENST00000392934.7,ENST00000547405.5,ENST00000361466.7,ENST00000361685.6,ENST00000550270.1,ENST00000551300.5,ENST00000541119.5]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000196091|MYBPC1|6dbfb4f	1	[ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091]	[MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000545503.6,ENST00000553190.5,ENST00000549145.5,ENST00000549608.1,ENST00000452455.6,ENST00000547509.5,ENST00000536007.5,ENST00000392934.7,ENST00000547405.5,ENST00000361466.7,ENST00000361685.6,ENST00000550270.1,ENST00000551300.5,ENST00000541119.5]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000196091|MYBPC1|6f155c2	1	[ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091,ENSG00000196091]	[MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1,MYBPC1]	[=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40,=40]	[ENST00000545503.6,ENST00000553190.5,ENST00000549145.5,ENST00000452455.6,ENST00000547509.5,ENST00000536007.5,ENST00000392934.7,ENST00000547405.5,ENST00000361466.7,ENST00000361685.6,ENST00000550270.1,ENST00000551300.5,ENST00000541119.5]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000175879|HOXD8|9ec994f	1	[ENSG00000175879,ENSG00000175879,ENSG00000175879,ENSG00000175879]	[HOXD8,HOXD8,HOXD8,HOXD8]	[=40,=40,=40,=40]	[ENST00000313173.6,ENST00000429017.2,ENST00000544999.2,ENST00000450510.2]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000175879|HOXD8|6539c30	1	[ENSG00000175879,ENSG00000175879,ENSG00000175879,ENSG00000175879]	[HOXD8,HOXD8,HOXD8,HOXD8]	[=40,=40,=40,=40]	[ENST00000313173.6,ENST00000429017.2,ENST00000544999.2,ENST00000450510.2]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000175879|HOXD8|bcaedd4	1	[ENSG00000175879,ENSG00000175879,ENSG00000175879,ENSG00000175879]	[HOXD8,HOXD8,HOXD8,HOXD8]	[=40,=40,=40,=40]	[ENST00000313173.6,ENST00000429017.2,ENST00000544999.2,ENST00000450510.2]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000175879|HOXD8|f0063c1	1	[ENSG00000175879,ENSG00000175879,ENSG00000175879,ENSG00000175879]	[HOXD8,HOXD8,HOXD8,HOXD8]	[=40,=40,=40,=40]	[ENST00000313173.6,ENST00000429017.2,ENST00000544999.2,ENST00000450510.2]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000175879|HOXD8|45d2f92	1	[ENSG00000175879,ENSG00000175879,ENSG00000175879,ENSG00000175879]	[HOXD8,HOXD8,HOXD8,HOXD8]	[=40,=40,=40,=40]	[ENST00000313173.6,ENST00000429017.2,ENST00000544999.2,ENST00000450510.2]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000175879|HOXD8|dd9e998	1	[ENSG00000175879,ENSG00000175879,ENSG00000175879,ENSG00000175879]	[HOXD8,HOXD8,HOXD8,HOXD8]	[=40,=40,=40,=40]	[ENST00000313173.6,ENST00000429017.2,ENST00000544999.2,ENST00000450510.2]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000175879|HOXD8|dbc1ef1	1	[ENSG00000175879,ENSG00000175879,ENSG00000175879,ENSG00000175879]	[HOXD8,HOXD8,HOXD8,HOXD8]	[=40,=40,=40,=40]	[ENST00000313173.6,ENST00000429017.2,ENST00000544999.2,ENST00000450510.2]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000175879|HOXD8|cd908cf	1	[ENSG00000175879,ENSG00000175879,ENSG00000175879,ENSG00000175879]	[HOXD8,HOXD8,HOXD8,HOXD8]	[=40,=40,=40,=40]	[ENST00000313173.6,ENST00000429017.2,ENST00000544999.2,ENST00000450510.2]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000175879|HOXD8|c2ae403	1	[ENSG00000175879,ENSG00000175879,ENSG00000175879,ENSG00000175879]	[HOXD8,HOXD8,HOXD8,HOXD8]	[=40,=40,=40,=40]	[ENST00000313173.6,ENST00000429017.2,ENST00000544999.2,ENST00000450510.2]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000175879|HOXD8|dd7cf34	1	[ENSG00000175879,ENSG00000175879]	[HOXD8,HOXD8]	[=40,=40]	[ENST00000313173.6,ENST00000429017.2]	[protein_coding,protein_coding]
ENSG00000175879|HOXD8|7822ade	1	[ENSG00000175879,ENSG00000175879]	[HOXD8,HOXD8]	[=40,=40]	[ENST00000313173.6,ENST00000429017.2]	[protein_coding,protein_coding]
ENSG00000175879|HOXD8|bb3ad0d	1	[ENSG00000175879,ENSG00000175879]	[HOXD8,HOXD8]	[=40,=40]	[ENST00000313173.6,ENST00000429017.2]	[protein_coding,protein_coding]
ENSG00000175879|HOXD8|1c80685	1	[ENSG00000175879,ENSG00000175879]	[HOXD8,HOXD8]	[=40,=40]	[ENST00000313173.6,ENST00000429017.2]	[protein_coding,protein_coding]
ENSG00000175879|HOXD8|5d4e0ce	1	[ENSG00000175879,ENSG00000175879]	[HOXD8,HOXD8]	[=40,=40]	[ENST00000313173.6,ENST00000429017.2]	[protein_coding,protein_coding]
ENSG00000187840|EIF4EBP1|8e82276	1	[ENSG00000187840]	[EIF4EBP1]	[=40]	[ENST00000338825.5]	[protein_coding]
ENSG00000187840|EIF4EBP1|6d5b1eb	1	[ENSG00000187840]	[EIF4EBP1]	[=40]	[ENST00000338825.5]	[protein_coding]
ENSG00000187840|EIF4EBP1|8bf90d7	1	[ENSG00000187840]	[EIF4EBP1]	[=40]	[ENST00000338825.5]	[protein_coding]
ENSG00000187840|EIF4EBP1|f5b49f4	1	[ENSG00000187840]	[EIF4EBP1]	[=40]	[ENST00000338825.5]	[protein_coding]
ENSG00000140749|IGSF6|d075e13	1	[ENSG00000140749]	[IGSF6]	[=40]	[ENST00000268389.6]	[protein_coding]
ENSG00000140749|IGSF6|6d3f027	1	[ENSG00000140749]	[IGSF6]	[=40]	[ENST00000268389.6]	[protein_coding]
ENSG00000140749|IGSF6|6eee390	1	[ENSG00000140749]	[IGSF6]	[=40]	[ENST00000268389.6]	[protein_coding]
ENSG00000140749|IGSF6|b023a82	1	[ENSG00000140749]	[IGSF6]	[=40]	[ENST00000268389.6]	[protein_coding]
ENSG00000140749|IGSF6|341e1ff	1	[ENSG00000140749]	[IGSF6]	[=40]	[ENST00000268389.6]	[protein_coding]
ENSG00000140749|IGSF6|5083583	1	[ENSG00000140749]	[IGSF6]	[=40]	[ENST00000268389.6]	[protein_coding]
ENSG00000140749|IGSF6|cb6290a	1	[ENSG00000140749]	[IGSF6]	[=40]	[ENST00000268389.6]	[protein_coding]
ENSG00000140749|IGSF6|189a81d	1	[ENSG00000140749]	[IGSF6]	[=40]	[ENST00000268389.6]	[protein_coding]
ENSG00000140749|IGSF6|4722486	1	[ENSG00000140749]	[IGSF6]	[=40]	[ENST00000268389.6]	[protein_coding]
ENSG00000140749|IGSF6|2333127	1	[ENSG00000140749]	[IGSF6]	[=40]	[ENST00000268389.6]	[protein_coding]
ENSG00000140749|IGSF6|437ef3b	1	[ENSG00000140749]	[IGSF6]	[=40]	[ENST00000268389.6]	[protein_coding]
ENSG00000140749|IGSF6|fa50520	1	[ENSG00000140749]	[IGSF6]	[=40]	[ENST00000268389.6]	[protein_coding]
ENSG00000140749|IGSF6|c17f911	1	[ENSG00000140749]	[IGSF6]	[=40]	[ENST00000268389.6]	[protein_coding]
ENSG00000140749|IGSF6|3203ff0	1	[ENSG00000140749]	[IGSF6]	[=40]	[ENST00000268389.6]	[protein_coding]
ENSG00000140749|IGSF6|6abd6aa	1	[ENSG00000140749]	[IGSF6]	[=40]	[ENST00000268389.6]	[protein_coding]
ENSG00000140749|IGSF6|c662322	1	[ENSG00000140749]	[IGSF6]	[=40]	[ENST00000268389.6]	[protein_coding]
ENSG00000140749|IGSF6|bbb0281	1	[ENSG00000140749]	[IGSF6]	[=40]	[ENST00000268389.6]	[protein_coding]
ENSG00000140749|IGSF6|c238e48	1	[ENSG00000140749]	[IGSF6]	[=40]	[ENST00000268389.6]	[protein_coding]
ENSG00000140749|IGSF6|64e6d2b	1	[ENSG00000140749]	[IGSF6]	[=40]	[ENST00000268389.6]	[protein_coding]
ENSG00000140749|IGSF6|b2e4ba9	1	[ENSG00000140749]	[IGSF6]	[=40]	[ENST00000268389.6]	[protein_coding]
ENSG00000197646|PDCD1LG2|6cb68b2	1	[ENSG00000197646]	[PDCD1LG2]	[=40]	[ENST00000397747.5]	[protein_coding]
ENSG00000197646|PDCD1LG2|c279596	1	[ENSG00000197646]	[PDCD1LG2]	[=40]	[ENST00000397747.5]	[protein_coding]
